Time Stretch receptor weights
7.321, 0.13, 0.155999, 0.181997, 0.207989, 0.233968, 0.259902, 0.285708, 0.311136, 0.335468, 0.356683, 0.369403, 0.361274
7.361, 0.13, 0.155999, 0.181997, 0.207991, 0.233972, 0.259917, 0.285751, 0.311264, 0.33584, 0.357746, 0.37231, 0.368435
7.401, 0.13, 0.155999, 0.181998, 0.207992, 0.233977, 0.259929, 0.285788, 0.311372, 0.336158, 0.358657, 0.374823, 0.374767
7.441, 0.13, 0.155999, 0.181998, 0.207993, 0.23398, 0.25994, 0.285819, 0.311465, 0.336429, 0.359437, 0.376992, 0.380338
7.481, 0.13, 0.155999, 0.181998, 0.207994, 0.233983, 0.259948, 0.285846, 0.311544, 0.33666, 0.360104, 0.37886, 0.385218
7.521, 0.13, 0.156, 0.181998, 0.207995, 0.233985, 0.259956, 0.285869, 0.311611, 0.336858, 0.360675, 0.380467, 0.389478
7.561, 0.13, 0.156, 0.181999, 0.207996, 0.233988, 0.259963, 0.285888, 0.311669, 0.337026, 0.361163, 0.381847, 0.393183
7.601, 0.13, 0.156, 0.181999, 0.207997, 0.233989, 0.259968, 0.285905, 0.311718, 0.33717, 0.36158, 0.383031, 0.396397
7.641, 0.13, 0.156, 0.181999, 0.207997, 0.233991, 0.259973, 0.285919, 0.311759, 0.337292, 0.361935, 0.384045, 0.399178
7.681, 0.13, 0.156, 0.181999, 0.207998, 0.233992, 0.259977, 0.285931, 0.311795, 0.337397, 0.362239, 0.384914, 0.401578
7.721, 0.13, 0.156, 0.181999, 0.207998, 0.233993, 0.25998, 0.285941, 0.311825, 0.337486, 0.362498, 0.385658, 0.403647
7.761, 0.13, 0.156, 0.181999, 0.207998, 0.233994, 0.259983, 0.28595, 0.311851, 0.337562, 0.36272, 0.386294, 0.405427
7.801, 0.13, 0.156, 0.182, 0.207998, 0.233995, 0.259986, 0.285957, 0.311873, 0.337626, 0.362908, 0.386837, 0.406956
7.841, 0.13, 0.156, 0.182, 0.207999, 0.233996, 0.259988, 0.285964, 0.311892, 0.337682, 0.363069, 0.387302, 0.408268
7.881, 0.13, 0.156, 0.182, 0.207999, 0.233997, 0.25999, 0.285969, 0.311908, 0.337729, 0.363207, 0.387698, 0.409393
7.921, 0.13, 0.156, 0.182, 0.207999, 0.233997, 0.259991, 0.285973, 0.311921, 0.337769, 0.363324, 0.388037, 0.410357
7.961, 0.13, 0.156, 0.182, 0.207999, 0.233998, 0.259992, 0.285977, 0.311933, 0.337803, 0.363424, 0.388326, 0.411181
8.001, 0.13, 0.156, 0.182, 0.207999, 0.233998, 0.259994, 0.285981, 0.311943, 0.337832, 0.363509, 0.388572, 0.411887
8.041, 0.13, 0.156, 0.182, 0.207999, 0.233998, 0.259995, 0.285984, 0.311951, 0.337857, 0.363581, 0.388783, 0.41249
8.081, 0.13, 0.156, 0.182, 0.207999, 0.233998, 0.259995, 0.285986, 0.311959, 0.337878, 0.363643, 0.388962, 0.413005
8.121, 0.13, 0.156, 0.182, 0.208, 0.233999, 0.259996, 0.285988, 0.311965, 0.337896, 0.363696, 0.389115, 0.413445
8.161, 0.13, 0.156, 0.182, 0.208, 0.233999, 0.259997, 0.28599, 0.31197, 0.337911, 0.363741, 0.389246, 0.413821
8.201, 0.13, 0.156, 0.182, 0.208, 0.233999, 0.259997, 0.285991, 0.311974, 0.337925, 0.363779, 0.389357, 0.414142
8.241, 0.13, 0.156, 0.182, 0.208, 0.233999, 0.259998, 0.285993, 0.311978, 0.337936, 0.363812, 0.389452, 0.414415
8.281, 0.13, 0.156, 0.182, 0.208, 0.233999, 0.259998, 0.285994, 0.311981, 0.337945, 0.36384, 0.389533, 0.414649
8.321, 0.13, 0.156, 0.182, 0.208, 0.233999, 0.259998, 0.285995, 0.311984, 0.337953, 0.363863, 0.389602, 0.414848
8.361, 0.13, 0.156, 0.182, 0.208, 0.233999, 0.259998, 0.285995, 0.311986, 0.33796, 0.363883, 0.389661, 0.415018
8.401, 0.13, 0.156, 0.182, 0.208, 0.234, 0.259999, 0.285996, 0.311988, 0.337966, 0.363901, 0.389711, 0.415163
8.441, 0.13, 0.156, 0.182, 0.208, 0.234, 0.259999, 0.285997, 0.31199, 0.337971, 0.363915, 0.389754, 0.415286
8.481, 0.13, 0.156, 0.182, 0.208, 0.234, 0.259999, 0.285997, 0.311992, 0.337975, 0.363928, 0.38979, 0.415392
8.521, 0.13, 0.156, 0.182, 0.208, 0.234, 0.259999, 0.285998, 0.311993, 0.337979, 0.363939, 0.389821, 0.415482
8.561, 0.13, 0.156, 0.182, 0.208, 0.234, 0.259999, 0.285998, 0.311994, 0.337982, 0.363948, 0.389848, 0.415558
8.601, 0.13, 0.156, 0.182, 0.208, 0.234, 0.259999, 0.285998, 0.311995, 0.337985, 0.363955, 0.38987, 0.415623
8.641, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.285999, 0.311996, 0.337987, 0.363962, 0.389889, 0.415679
8.681, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.285999, 0.311996, 0.337989, 0.363968, 0.389906, 0.415727
8.721, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.285999, 0.311997, 0.337991, 0.363972, 0.38992, 0.415767
8.761, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.285999, 0.311997, 0.337992, 0.363976, 0.389931, 0.415801
8.801, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.285999, 0.311998, 0.337993, 0.36398, 0.389942, 0.415831
8.841, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.285999, 0.311998, 0.337994, 0.363983, 0.38995, 0.415856
8.881, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.285999, 0.311998, 0.337995, 0.363985, 0.389958, 0.415877
8.921, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.311999, 0.337996, 0.363988, 0.389964, 0.415895
8.961, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.311999, 0.337996, 0.363989, 0.389969, 0.415911
9.001, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.311999, 0.337997, 0.363991, 0.389974, 0.415924
9.041, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.311999, 0.337997, 0.363992, 0.389978, 0.415935
9.081, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.311999, 0.337998, 0.363993, 0.389981, 0.415945
9.121, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.311999, 0.337998, 0.363994, 0.389984, 0.415953
9.161, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.311999, 0.337998, 0.363995, 0.389986, 0.41596
9.201, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.337999, 0.363996, 0.389988, 0.415966
9.241, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.337999, 0.363997, 0.38999, 0.415971
9.281, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.337999, 0.363997, 0.389991, 0.415975
9.321, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.337999, 0.363997, 0.389993, 0.415979
9.361, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.337999, 0.363998, 0.389994, 0.415982
9.401, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.337999, 0.363998, 0.389995, 0.415985
9.441, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.337999, 0.363998, 0.389995, 0.415987
9.481, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.363999, 0.389996, 0.415989
9.521, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.363999, 0.389997, 0.415991
9.561, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.363999, 0.389997, 0.415992
9.601, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.363999, 0.389998, 0.415993
9.641, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.363999, 0.389998, 0.415994
9.681, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.363999, 0.389998, 0.415995
9.721, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.363999, 0.389999, 0.415996
9.761, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.364, 0.389999, 0.415996
9.801, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.364, 0.389999, 0.415997
9.841, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.364, 0.389999, 0.415997
9.881, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.364, 0.389999, 0.415998
9.921, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.364, 0.389999, 0.415998
9.961, 0.13, 0.156, 0.182, 0.208, 0.234, 0.26, 0.286, 0.312, 0.338, 0.364, 0.389999, 0.415998
